input,label,split
train_741,1,train
train_74100,1,train
train_74101,1,train
train_74102,1,train
train_74103,1,train
train_74104,1,train
train_74105,1,train
train_74106,1,train
train_74107,1,train
train_74108,1,train
train_74109,1,train
train_7411,1,train
train_74110,1,train
train_74111,1,train
train_74112,1,train
train_74113,1,train
train_74114,1,train
train_74115,1,train
train_74116,1,train
train_74117,1,train
train_74118,1,train
train_74119,1,train
train_74120,1,train
train_74121,1,train
train_74122,1,train
train_74123,1,train
train_74124,1,train
train_74125,1,train
train_74126,1,train
train_74127,1,train
train_74128,1,train
train_74129,1,train
train_7413,1,train
train_74130,1,train
train_74131,1,train
train_74132,1,train
train_74133,1,train
train_74134,1,train
train_74135,1,train
train_74138,1,train
train_74139,1,train
train_7414,1,train
train_74140,1,train
train_74141,1,train
train_74142,1,train
train_74143,1,train
train_74144,1,train
train_74145,1,train
train_74146,1,train
train_7415,1,train
train_74150,1,train
train_74151,1,train
train_74152,1,train
train_74153,1,train
train_74155,1,train
train_74156,1,train
train_74157,1,train
train_74158,1,train
train_74159,1,train
train_7416,1,train
train_74160,1,train
train_74161,1,train
train_74162,1,train
train_74163,1,train
train_74164,1,train
train_74165,1,train
train_74166,1,train
train_74167,1,train
train_74168,1,train
train_74169,1,train
train_7417,1,train
train_74170,1,train
train_74171,1,train
train_74172,1,train
train_74173,1,train
train_74174,1,train
train_74175,1,train
train_74176,1,train
train_74177,1,train
train_74178,1,train
train_74179,1,train
train_74180,1,train
train_74182,1,train
train_74183,1,train
train_74184,1,train
train_74185,1,train
train_74186,1,train
train_74187,1,train
train_74188,1,train
train_74190,1,train
train_74193,1,train
train_74194,1,train
train_74197,1,train
train_74198,1,train
train_7420,1,train
train_74200,1,train
train_74203,1,train
train_74204,1,train
train_74205,1,train
train_74206,1,train
train_74207,1,train
train_74208,1,train
train_7421,1,train
train_74210,1,train
train_74212,1,train
train_74213,1,train
train_74216,1,train
train_74217,1,train
train_74222,1,train
train_74223,1,train
train_74224,1,train
train_74226,1,train
train_74227,1,train
train_7423,1,train
train_74234,1,train
train_74239,1,train
train_7424,1,train
train_7425,1,train
train_7426,1,train
train_7427,1,train
train_743,1,train
train_7430,1,train
train_7431,1,train
train_7433,1,train
train_7434,1,train
train_7436,1,train
train_7437,1,train
train_7439,1,train
train_744,1,train
train_7440,1,train
train_7441,1,train
train_74418,1,train
train_7442,1,train
train_74421,1,train
train_74428,1,train
train_74431,1,train
train_74433,1,train
train_74434,1,train
train_7444,1,train
train_74444,1,train
train_74446,1,train
train_74453,1,train
train_74454,1,train
train_74455,1,train
train_74456,1,train
train_74457,1,train
train_7446,1,train
train_74460,1,train
train_74464,1,train
train_74467,1,train
train_74468,1,train
train_74469,1,train
train_7447,1,train
train_74471,1,train
train_74472,1,train
train_74475,1,train
train_74476,1,train
train_74478,1,train
train_74479,1,train
train_7448,1,train
train_74481,1,train
train_74482,1,train
train_74484,1,train
train_74485,1,train
train_74488,1,train
train_74489,1,train
train_7449,1,train
train_74490,1,train
train_74492,1,train
train_74494,1,train
train_74495,1,train
train_74497,1,train
train_74498,1,train
train_745,1,train
train_7450,1,train
train_74500,1,train
train_74501,1,train
train_74502,1,train
train_74503,1,train
train_74504,1,train
train_74505,1,train
train_74507,1,train
train_74508,1,train
train_74509,1,train
train_74510,1,train
train_74513,1,train
train_74514,1,train
train_74516,1,train
train_74517,1,train
train_74518,1,train
train_74519,1,train
train_7452,1,train
train_74520,1,train
train_74521,1,train
train_74522,1,train
train_74523,1,train
train_74524,1,train
train_74525,1,train
train_74526,1,train
train_74527,1,train
train_74528,1,train
train_74529,1,train
train_74530,1,train
train_74531,1,train
train_74532,1,train
train_74533,1,train
train_74534,1,train
train_74535,1,train
train_74536,1,train
train_74537,1,train
train_74538,1,train
train_74539,1,train
train_7454,1,train
train_74541,1,train
train_74542,1,train
train_74543,1,train
train_74544,1,train
train_74545,1,train
train_74546,1,train
train_74547,1,train
train_74548,1,train
train_74549,1,train
train_7455,1,train
train_74550,1,train
train_74551,1,train
train_74552,1,train
train_74553,1,train
train_74554,1,train
train_74555,1,train
train_74556,1,train
train_74558,1,train
train_74559,1,train
train_74560,1,train
train_74561,1,train
train_74562,1,train
train_74564,1,train
train_74565,1,train
train_74566,1,train
train_74567,1,train
train_74568,1,train
train_74569,1,train
train_7457,1,train
train_74570,1,train
train_74571,1,train
train_74572,1,train
train_74574,1,train
train_74575,1,train
train_74576,1,train
train_74577,1,train
train_74578,1,train
train_74579,1,train
train_74580,1,train
train_74581,1,train
train_74582,1,train
train_74583,1,train
train_74584,1,train
train_74585,1,train
train_74586,1,train
train_74587,1,train
train_74588,1,train
train_74589,1,train
train_74590,1,train
train_74591,1,train
train_74592,1,train
train_74593,1,train
train_74594,1,train
train_74595,1,train
train_74596,1,train
train_74597,1,train
train_74598,1,train
train_74599,1,train
train_74600,1,train
train_74601,1,train
train_74602,1,train
train_74603,1,train
train_74604,1,train
train_74605,1,train
train_74606,1,train
train_74607,1,train
train_74608,1,train
train_74609,1,train
train_7461,1,train
train_74610,1,train
train_74611,1,train
train_74612,1,train
train_74613,1,train
train_74614,1,train
train_74615,1,train
train_74616,1,train
train_74617,1,train
train_74618,1,train
train_74619,1,train
train_7462,1,train
train_74620,1,train
train_74621,1,train
train_74622,1,train
train_74623,1,train
train_74624,1,train
train_74625,1,train
train_74626,1,train
train_74627,1,train
train_74628,1,train
train_74629,1,train
train_74630,1,train
train_74631,1,train
train_74632,1,train
train_74633,1,train
train_74634,1,train
train_74635,1,train
train_74636,1,train
train_74637,1,train
train_74638,1,train
train_74639,1,train
train_74640,1,train
train_74641,1,train
train_74643,1,train
train_74644,1,train
train_74645,1,train
train_74646,1,train
train_74647,1,train
train_74648,1,train
train_74649,1,train
train_7465,1,train
train_74650,1,train
train_74651,1,train
train_74652,1,train
train_74653,1,train
train_74654,1,train
train_74655,1,train
train_74656,1,train
train_74657,1,train
train_74658,1,train
train_74659,1,train
train_7466,1,train
train_74660,1,train
train_74661,1,train
train_74663,1,train
train_74664,1,train
train_74665,1,train
train_74666,1,train
train_74667,1,train
train_74668,1,train
train_74669,1,train
train_7467,1,train
train_74670,1,train
train_74671,1,train
train_74672,1,train
train_74673,1,train
train_74674,1,train
train_74675,1,train
train_74676,1,train
train_74678,1,train
train_74679,1,train
train_7468,1,train
train_74680,1,train
train_74681,1,train
train_74682,1,train
train_74683,1,train
train_74684,1,train
train_74685,1,train
train_74686,1,train
train_74687,1,train
train_74688,1,train
train_74689,1,train
train_7469,1,train
train_74690,1,train
train_74691,1,train
train_74692,1,train
train_74693,1,train
train_74694,1,train
train_74695,1,train
train_74696,1,train
train_74697,1,train
train_74699,1,train
train_747,1,train
train_7470,1,train
train_74700,1,train
train_74701,1,train
train_74702,1,train
train_74703,1,train
train_74704,1,train
train_74705,1,train
train_74706,1,train
train_74707,1,train
train_74708,1,train
train_74709,1,train
train_7471,1,train
train_74710,1,train
train_74711,1,train
train_74712,1,train
train_74713,1,train
train_74714,1,train
train_74716,1,train
train_74717,1,train
train_74719,1,train
train_74720,1,train
train_74721,1,train
train_74722,1,train
train_74724,1,train
train_74725,1,train
train_74727,1,train
train_74728,1,train
train_74729,1,train
train_7473,1,train
train_74730,1,train
train_74731,1,train
train_74732,1,train
train_74733,1,train
train_74735,1,train
train_74736,1,train
train_74737,1,train
train_74739,1,train
train_7474,1,train
train_74740,1,train
train_74742,1,train
train_74743,1,train
train_74744,1,train
train_74747,1,train
train_74748,1,train
train_7475,1,train
train_74750,1,train
train_74751,1,train
train_74752,1,train
train_74753,1,train
train_74754,1,train
train_74755,1,train
train_74756,1,train
train_74758,1,train
train_7476,1,train
train_74763,1,train
train_74767,1,train
train_74769,1,train
train_7477,1,train
train_74770,1,train
train_74771,1,train
train_74772,1,train
train_74773,1,train
train_74774,1,train
train_74775,1,train
train_74778,1,train
train_7478,1,train
train_74780,1,train
train_74781,1,train
train_74783,1,train
train_74787,1,train
train_74788,1,train
train_7479,1,train
train_74792,1,train
train_748,1,train
train_7480,1,train
train_74802,1,train
train_74803,1,train
train_74804,1,train
train_74806,1,train
train_7481,1,train
train_7483,1,train
train_7484,1,train
train_7485,1,train
train_7486,1,train
train_7488,1,train
train_7489,1,train
train_749,1,train
train_7490,1,train
train_7491,1,train
train_7492,1,train
train_7494,1,train
train_7495,1,train
train_7496,1,train
train_7497,1,train
train_7498,1,train
train_7499,1,train
train_7500,1,train
train_75001,1,train
train_75006,1,train
train_7501,1,train
train_75013,1,train
train_75016,1,train
train_75019,1,train
train_7502,1,train
train_75025,1,train
train_7503,1,train
train_75031,1,train
train_75036,1,train
train_75038,1,train
train_75039,1,train
train_7504,1,train
train_75045,1,train
train_75046,1,train
train_75047,1,train
train_75048,1,train
train_7505,1,train
train_75050,1,train
train_75052,1,train
train_75054,1,train
train_75055,1,train
train_75056,1,train
train_75058,1,train
train_75059,1,train
train_7506,1,train
train_75061,1,train
train_75062,1,train
train_75064,1,train
train_75066,1,train
train_75067,1,train
train_75068,1,train
train_75069,1,train
train_7507,1,train
train_75070,1,train
train_75071,1,train
train_75076,1,train
train_75078,1,train
train_75079,1,train
train_7508,1,train
train_75080,1,train
train_75082,1,train
train_75083,1,train
train_75084,1,train
train_75086,1,train
train_75087,1,train
train_75088,1,train
train_75089,1,train
train_7509,1,train
train_75093,1,train
train_75095,1,train
train_75096,1,train
train_75098,1,train
train_75099,1,train
train_751,1,train
train_75100,1,train
train_75101,1,train
train_75102,1,train
train_75104,1,train
train_75105,1,train
train_75106,1,train
train_75107,1,train
train_75109,1,train
train_75110,1,train
train_75111,1,train
train_75115,1,train
train_75116,1,train
train_75117,1,train
train_75119,1,train
train_7512,1,train
train_75120,1,train
train_75121,1,train
train_75122,1,train
train_75123,1,train
train_75124,1,train
train_75125,1,train
train_75126,1,train
train_75128,1,train
train_75129,1,train
train_7513,1,train
train_75131,1,train
train_75132,1,train
train_75134,1,train
train_75135,1,train
train_75136,1,train
train_75137,1,train
train_75138,1,train
train_75139,1,train
train_7514,1,train
train_75141,1,train
train_75142,1,train
train_75143,1,train
train_75144,1,train
train_75145,1,train
train_75146,1,train
train_75147,1,train
train_75148,1,train
train_75149,1,train
train_7515,1,train
train_75150,1,train
train_75151,1,train
train_75152,1,train
train_75153,1,train
train_75154,1,train
train_75155,1,train
train_75156,1,train
train_75157,1,train
train_75159,1,train
train_7516,1,train
train_75160,1,train
train_75161,1,train
train_75162,1,train
train_75163,1,train
train_75164,1,train
train_75166,1,train
train_75167,1,train
train_75168,1,train
train_75169,1,train
train_7517,1,train
train_75170,1,train
train_75171,1,train
train_75172,1,train
train_75173,1,train
train_75174,1,train
train_75175,1,train
train_75176,1,train
train_75177,1,train
train_75178,1,train
train_75179,1,train
train_7518,1,train
train_75180,1,train
train_75181,1,train
train_75182,1,train
train_75183,1,train
train_75184,1,train
train_75185,1,train
train_75186,1,train
train_75187,1,train
train_75188,1,train
train_75189,1,train
train_7519,1,train
train_75190,1,train
train_75191,1,train
train_75192,1,train
train_75193,1,train
train_75194,1,train
train_75195,1,train
train_75196,1,train
train_75197,1,train
train_75198,1,train
train_75199,1,train
train_752,1,train
train_7520,1,train
train_75200,1,train
train_75201,1,train
train_75202,1,train
train_75203,1,train
train_75204,1,train
train_75205,1,train
train_75206,1,train
train_75207,1,train
train_75208,1,train
train_75209,1,train
train_7521,1,train
train_75210,1,train
train_75211,1,train
train_75212,1,train
train_75213,1,train
train_75214,1,train
train_75215,1,train
train_75216,1,train
train_75217,1,train
train_75218,1,train
train_75219,1,train
train_7522,1,train
train_75220,1,train
train_75221,1,train
train_75222,1,train
train_75223,1,train
train_75224,1,train
train_75225,1,train
train_75226,1,train
train_75227,1,train
train_75228,1,train
train_75229,1,train
train_75230,1,train
train_75231,1,train
train_75232,1,train
train_75233,1,train
train_75234,1,train
train_75235,1,train
train_75236,1,train
train_75237,1,train
train_75238,1,train
train_75239,1,train
train_7524,1,train
train_75240,1,train
train_75241,1,train
train_75242,1,train
train_75243,1,train
train_75244,1,train
train_75245,1,train
train_75246,1,train
train_75247,1,train
train_75248,1,train
train_75249,1,train
train_7525,1,train
train_75250,1,train
train_75251,1,train
train_75252,1,train
train_75253,1,train
train_75254,1,train
train_75255,1,train
train_75256,1,train
train_75257,1,train
train_75258,1,train
train_75259,1,train
train_7526,1,train
train_75260,1,train
train_75261,1,train
train_75262,1,train
train_75263,1,train
train_75264,1,train
train_75265,1,train
train_75266,1,train
train_75267,1,train
train_75268,1,train
train_75269,1,train
train_7527,1,train
train_75270,1,train
train_75271,1,train
train_75272,1,train
train_75273,1,train
train_75274,1,train
train_75275,1,train
train_75276,1,train
train_75277,1,train
train_75278,1,train
train_75279,1,train
train_7528,1,train
train_75280,1,train
train_75281,1,train
train_75282,1,train
train_75283,1,train
train_75284,1,train
train_75285,1,train
train_75286,1,train
train_75287,1,train
train_75288,1,train
train_75289,1,train
train_7529,1,train
train_75290,1,train
train_75291,1,train
train_75292,1,train
train_75293,1,train
train_75294,1,train
train_75295,1,train
train_75296,1,train
train_75297,1,train
train_75298,1,train
train_75299,1,train
train_753,1,train
train_7530,1,train
train_75300,1,train
train_75301,1,train
train_75302,1,train
train_75303,1,train
train_75304,1,train
train_75305,1,train
train_75306,1,train
train_75307,1,train
train_75308,1,train
train_7531,1,train
train_75310,1,train
train_75311,1,train
train_75312,1,train
train_75313,1,train
train_75314,1,train
train_75315,1,train
train_75316,1,train
train_75317,1,train
train_75318,1,train
train_75319,1,train
train_7532,1,train
train_75320,1,train
train_75321,1,train
train_75322,1,train
train_75323,1,train
train_75324,1,train
train_75325,1,train
train_75326,1,train
train_75327,1,train
train_75328,1,train
train_75329,1,train
train_7533,1,train
train_75330,1,train
train_75331,1,train
train_75332,1,train
train_75334,1,train
train_75335,1,train
train_75336,1,train
train_75337,1,train
train_75338,1,train
train_75339,1,train
train_7534,1,train
train_75340,1,train
train_75341,1,train
train_75342,1,train
train_75343,1,train
train_75344,1,train
train_75345,1,train
train_75346,1,train
train_75347,1,train
train_75348,1,train
train_75349,1,train
train_7535,1,train
train_75350,1,train
train_75351,1,train
train_75352,1,train
train_75353,1,train
train_75354,1,train
train_75355,1,train
train_75356,1,train
train_75357,1,train
train_75358,1,train
train_75359,1,train
train_7536,1,train
train_75360,1,train
train_75363,1,train
train_75364,1,train
train_75365,1,train
train_75366,1,train
train_75368,1,train
train_75369,1,train
train_7537,1,train
train_75370,1,train
train_75372,1,train
train_75375,1,train
train_75377,1,train
train_75379,1,train
train_7538,1,train
train_75381,1,train
train_75385,1,train
train_75386,1,train
train_75388,1,train
train_75389,1,train
train_7539,1,train
train_7540,1,train
train_7541,1,train
train_7542,1,train
train_7543,1,train
train_7544,1,train
train_7545,1,train
train_7546,1,train
train_7547,1,train
train_7548,1,train
train_7549,1,train
train_755,1,train
train_7550,1,train
train_7551,1,train
train_7552,1,train
train_7553,1,train
train_7554,1,train
train_7555,1,train
train_7557,1,train
train_7558,1,train
train_7559,1,train
train_7560,1,train
train_7561,1,train
train_7562,1,train
train_75621,1,train
train_7563,1,train
train_75630,1,train
train_75634,1,train
train_75635,1,train
train_75636,1,train
train_7564,1,train
train_75641,1,train
train_75645,1,train
train_7565,1,train
train_75651,1,train
train_75655,1,train
train_75656,1,train
train_75657,1,train
train_75658,1,train
train_75659,1,train
train_7566,1,train
train_75661,1,train
train_75662,1,train
train_75663,1,train
train_75664,1,train
train_75665,1,train
train_75666,1,train
train_75669,1,train
train_7567,1,train
train_75671,1,train
train_75672,1,train
train_75674,1,train
train_75677,1,train
train_75678,1,train
train_75679,1,train
train_7568,1,train
train_75680,1,train
train_75681,1,train
train_75682,1,train
train_75683,1,train
train_75684,1,train
train_75685,1,train
train_75686,1,train
train_75687,1,train
train_75688,1,train
train_7569,1,train
train_75690,1,train
train_75691,1,train
train_75692,1,train
train_75695,1,train
train_75697,1,train
train_75698,1,train
train_75699,1,train
train_757,1,train
train_7570,1,train
train_75701,1,train
train_75702,1,train
train_75703,1,train
train_75704,1,train
train_75705,1,train
train_75706,1,train
train_75707,1,train
train_75709,1,train
train_7571,1,train
train_75710,1,train
train_75711,1,train
train_75712,1,train
train_75713,1,train
train_75714,1,train
train_75715,1,train
train_75716,1,train
train_75717,1,train
train_75718,1,train
train_75719,1,train
train_7572,1,train
train_75720,1,train
train_75721,1,train
train_75722,1,train
train_75723,1,train
train_75725,1,train
train_75726,1,train
train_75727,1,train
train_75728,1,train
train_75729,1,train
train_7573,1,train
train_75730,1,train
train_75731,1,train
train_75732,1,train
train_75734,1,train
train_75735,1,train
train_75736,1,train
train_75737,1,train
train_75739,1,train
train_7574,1,train
train_75740,1,train
train_75741,1,train
train_75743,1,train
train_75744,1,train
train_75745,1,train
train_75746,1,train
train_75747,1,train
train_75748,1,train
train_75749,1,train
train_7575,1,train
train_75750,1,train
train_75751,1,train
train_75753,1,train
train_75754,1,train
train_75756,1,train
train_75757,1,train
train_75758,1,train
train_75759,1,train
train_7576,1,train
train_75761,1,train
train_75762,1,train
train_75763,1,train
train_75764,1,train
train_75765,1,train
train_75766,1,train
train_75767,1,train
train_75768,1,train
train_75769,1,train
train_7577,1,train
train_75770,1,train
train_75771,1,train
train_75772,1,train
train_75773,1,train
train_75774,1,train
train_75775,1,train
train_75776,1,train
train_75777,1,train
train_75778,1,train
train_75779,1,train
train_7578,1,train
train_75780,1,train
train_75782,1,train
train_75783,1,train
train_75784,1,train
train_75785,1,train
train_75786,1,train
train_75787,1,train
train_75788,1,train
train_75789,1,train
train_7579,1,train
train_75790,1,train
train_75791,1,train
train_75793,1,train
train_75794,1,train
train_75795,1,train
train_75796,1,train
train_75797,1,train
train_75798,1,train
train_75799,1,train
train_758,1,train
train_7580,1,train
train_75800,1,train
train_75801,1,train
train_75802,1,train
train_75803,1,train
train_75804,1,train
train_75805,1,train
train_75806,1,train
train_75807,1,train
train_75808,1,train
train_7581,1,train
train_75810,1,train
train_75811,1,train
train_75812,1,train
train_75813,1,train
train_75814,1,train
train_75815,1,train
train_75816,1,train
train_75817,1,train
train_75818,1,train
train_75819,1,train
train_7582,1,train
train_75820,1,train
train_75821,1,train
train_75822,1,train
train_75823,1,train
train_75824,1,train
train_75825,1,train
train_75826,1,train
train_75827,1,train
train_75828,1,train
train_75829,1,train
train_75830,1,train
train_75831,1,train
train_75832,1,train
train_75833,1,train
train_75834,1,train
train_75835,1,train
train_75836,1,train
train_75837,1,train
train_75838,1,train
train_75839,1,train
train_7584,1,train
train_75840,1,train
train_75841,1,train
train_75842,1,train
train_75845,1,train
train_75846,1,train
train_75847,1,train
train_75848,1,train
train_75849,1,train
train_7585,1,train
train_75850,1,train
train_75851,1,train
train_75852,1,train
train_75853,1,train
train_75854,1,train
train_75855,1,train
train_75856,1,train
train_75857,1,train
train_75858,1,train
train_75859,1,train
train_7586,1,train
train_75860,1,train
train_75861,1,train
train_75862,1,train
train_75863,1,train
train_75864,1,train
train_75865,1,train
train_75866,1,train
train_75867,1,train
train_75868,1,train
train_75869,1,train
train_7587,1,train
train_75870,1,train
train_75871,1,train
train_75872,1,train
train_75873,1,train
train_75874,1,train
train_75875,1,train
train_75876,1,train
train_75877,1,train
train_75878,1,train
train_75879,1,train
train_7588,1,train
train_75880,1,train
train_75881,1,train
train_75882,1,train
train_75883,1,train
train_75884,1,train
train_75885,1,train
train_75886,1,train
train_75887,1,train
train_75888,1,train
train_75889,1,train
train_7589,1,train
train_75890,1,train
train_75891,1,train
train_75892,1,train
train_75893,1,train
train_75894,1,train
train_75895,1,train
train_75896,1,train
train_75898,1,train
train_75899,1,train
train_7590,1,train
train_75900,1,train
train_75901,1,train
train_75902,1,train
train_75903,1,train
train_75904,1,train
train_75905,1,train
train_75906,1,train
train_75907,1,train
train_75908,1,train
train_75909,1,train
train_7591,1,train
train_75910,1,train
train_75911,1,train
train_75912,1,train
train_75913,1,train
train_75915,1,train
train_75918,1,train
train_7592,1,train
train_75921,1,train
train_75922,1,train
train_75924,1,train
train_75926,1,train
train_75927,1,train
train_75928,1,train
train_7593,1,train
train_75930,1,train
train_75931,1,train
train_75932,1,train
train_75936,1,train
train_75937,1,train
train_75939,1,train
train_7594,1,train
train_75940,1,train
train_75941,1,train
train_75942,1,train
train_75943,1,train
train_75945,1,train
train_75947,1,train
train_75949,1,train
train_7595,1,train
train_75955,1,train
train_75959,1,train
train_75961,1,train
train_75964,1,train
train_75965,1,train
train_75968,1,train
train_7597,1,train
train_7598,1,train
train_7599,1,train
train_76,1,train
train_760,1,train
train_7600,1,train
train_7601,1,train
train_7602,1,train
train_7603,1,train
train_7604,1,train
train_7605,1,train
train_7606,1,train
train_7607,1,train
train_7608,1,train
train_7609,1,train
train_761,1,train
train_7610,1,train
train_7611,1,train
train_7612,1,train
train_7613,1,train
train_7614,1,train
train_7615,1,train
train_76152,1,train
train_76159,1,train
train_7616,1,train
train_76162,1,train
train_76163,1,train
train_76164,1,train
train_76165,1,train
train_7617,1,train
train_76172,1,train
train_76175,1,train
train_7618,1,train
train_76180,1,train
train_76181,1,train
train_76182,1,train
train_76185,1,train
train_76186,1,train
train_76189,1,train
train_7619,1,train
train_76190,1,train
train_76191,1,train
train_76192,1,train
train_76194,1,train
train_76196,1,train
train_76197,1,train
train_76199,1,train
train_762,1,train
train_76200,1,train
train_76203,1,train
train_76207,1,train
train_76208,1,train
train_76209,1,train
train_7621,1,train
train_76210,1,train
train_76211,1,train
train_76212,1,train
train_76213,1,train
train_76214,1,train
train_76217,1,train
train_7622,1,train
train_76220,1,train
train_76221,1,train
train_76222,1,train
train_76223,1,train
train_76224,1,train
train_76225,1,train
train_76226,1,train
train_76227,1,train
train_76229,1,train
train_7623,1,train
train_76230,1,train
train_76231,1,train
train_76232,1,train
train_76233,1,train
train_76234,1,train
train_76235,1,train
train_76236,1,train
train_76239,1,train
train_7624,1,train
train_76241,1,train
train_76242,1,train
train_76243,1,train
train_76244,1,train
train_76245,1,train
train_76246,1,train
train_76247,1,train
train_76248,1,train
train_76249,1,train
train_7625,1,train
train_76250,1,train
train_76251,1,train
train_76252,1,train
train_76253,1,train
train_76255,1,train
train_76257,1,train
train_76258,1,train
train_7626,1,train
train_76260,1,train
train_76261,1,train
train_76262,1,train
train_76263,1,train
train_76264,1,train
train_76265,1,train
train_76267,1,train
train_76268,1,train
train_76269,1,train
train_76271,1,train
train_76272,1,train
train_76273,1,train
train_76274,1,train
train_76277,1,train
train_76278,1,train
train_76279,1,train
train_7628,1,train
train_76280,1,train
train_76281,1,train
train_76282,1,train
train_76283,1,train
train_76284,1,train
train_76286,1,train
train_76287,1,train
train_76288,1,train
train_76289,1,train
train_7629,1,train
train_76290,1,train
train_76291,1,train
train_76292,1,train
train_76293,1,train
train_76294,1,train
train_76295,1,train
train_76296,1,train
train_76297,1,train
train_76298,1,train
train_763,1,train
train_7630,1,train
train_76300,1,train
train_76301,1,train
train_76302,1,train
train_76303,1,train
train_76304,1,train
train_76305,1,train
train_76307,1,train
train_76308,1,train
train_76309,1,train
train_7631,1,train
train_76310,1,train
train_76311,1,train
train_76312,1,train
train_76313,1,train
train_76314,1,train
train_76315,1,train
train_76317,1,train
train_76318,1,train
train_76319,1,train
train_7632,1,train
train_76320,1,train
train_76321,1,train
train_76322,1,train
train_76323,1,train
train_76324,1,train
train_76325,1,train
train_76326,1,train
train_76327,1,train
train_76328,1,train
train_76329,1,train
train_7633,1,train
train_76330,1,train
train_76331,1,train
train_76332,1,train
train_76333,1,train
train_76334,1,train
train_76336,1,train
train_76337,1,train
train_76338,1,train
train_76340,1,train
train_76341,1,train
train_76342,1,train
train_76343,1,train
train_76344,1,train
train_76347,1,train
train_76348,1,train
train_7635,1,train
train_76350,1,train
train_76351,1,train
train_76352,1,train
train_76353,1,train
train_76354,1,train
train_76355,1,train
train_76356,1,train
train_76357,1,train
train_76358,1,train
train_76359,1,train
train_7636,1,train
train_76360,1,train
train_76361,1,train
train_76362,1,train
train_76363,1,train
train_76364,1,train
train_76365,1,train
train_76366,1,train
train_76367,1,train
train_76368,1,train
train_76369,1,train
train_76370,1,train
train_76371,1,train
train_76372,1,train
train_76373,1,train
train_76374,1,train
train_76375,1,train
train_76376,1,train
train_76377,1,train
train_76378,1,train
train_76379,1,train
train_7638,1,train
train_76380,1,train
train_76381,1,train
train_76382,1,train
train_76383,1,train
train_76384,1,train
train_76385,1,train
train_76386,1,train
train_76387,1,train
train_76389,1,train
train_7639,1,train
train_76390,1,train
train_76391,1,train
train_76392,1,train
train_76393,1,train
train_76394,1,train
train_76395,1,train
train_76396,1,train
train_76397,1,train
train_76398,1,train
train_76399,1,train
train_7640,1,train
train_76400,1,train
train_76401,1,train
train_76402,1,train
train_76403,1,train
train_76404,1,train
train_76405,1,train
train_76406,1,train
train_76407,1,train
train_76408,1,train
train_76409,1,train
train_76410,1,train
train_76412,1,train
train_76413,1,train
train_76414,1,train
train_76415,1,train
train_76416,1,train
train_76417,1,train
train_76418,1,train
train_76419,1,train
train_7642,1,train
train_76420,1,train
train_76421,1,train
train_76422,1,train
train_76423,1,train
train_76425,1,train
train_76426,1,train
train_76427,1,train
train_76428,1,train
train_76429,1,train
train_7643,1,train
train_76430,1,train
train_76432,1,train
train_76433,1,train
train_76434,1,train
train_76435,1,train
train_76436,1,train
train_76437,1,train
train_76438,1,train
train_76439,1,train
train_7644,1,train
train_76440,1,train
train_76441,1,train
train_76443,1,train
train_76444,1,train
train_76445,1,train
train_76446,1,train
train_76449,1,train
train_7645,1,train
train_76450,1,train
train_76452,1,train
train_76453,1,train
train_76456,1,train
train_76457,1,train
train_76459,1,train
train_7646,1,train
train_76460,1,train
train_76461,1,train
train_76462,1,train
train_76463,1,train
train_76464,1,train
train_76465,1,train
train_76467,1,train
train_76468,1,train
train_76469,1,train
train_7647,1,train
train_76470,1,train
train_76472,1,train
train_76473,1,train
train_76474,1,train
train_76476,1,train
train_76477,1,train
train_76479,1,train
train_7648,1,train
train_76480,1,train
train_76481,1,train
train_76482,1,train
train_76485,1,train
train_76486,1,train
train_76488,1,train
train_7649,1,train
train_76490,1,train
train_76491,1,train
train_76494,1,train
train_76497,1,train
train_76498,1,train
train_76499,1,train
train_765,1,train
train_7650,1,train
train_76500,1,train
train_76501,1,train
train_76503,1,train
train_76507,1,train
train_76509,1,train
train_7651,1,train
train_76514,1,train
train_76518,1,train
train_76519,1,train
train_7652,1,train
train_76531,1,train
train_7654,1,train
train_7657,1,train
train_7658,1,train
train_766,1,train
train_7661,1,train
train_7662,1,train
train_7663,1,train
train_7666,1,train
train_7668,1,train
train_7669,1,train
train_767,1,train
train_7670,1,train
train_76704,1,train
train_7671,1,train
train_76717,1,train
train_7672,1,train
train_76722,1,train
train_76723,1,train
train_76725,1,train
train_76734,1,train
train_76735,1,train
train_76736,1,train
train_76739,1,train
train_76740,1,train
train_76741,1,train
train_76742,1,train
train_76743,1,train
train_76744,1,train
train_76746,1,train
train_76747,1,train
train_76748,1,train
train_76751,1,train
train_76753,1,train
train_76754,1,train
train_76759,1,train
train_7676,1,train
train_76760,1,train
train_76761,1,train
train_76768,1,train
train_7677,1,train
train_76770,1,train
train_76771,1,train
train_76772,1,train
train_76773,1,train
train_76776,1,train
train_76777,1,train
train_76778,1,train
train_76779,1,train
train_7678,1,train
train_76780,1,train
train_76781,1,train
train_76782,1,train
train_76783,1,train
train_76784,1,train
train_76785,1,train
train_76786,1,train
train_76787,1,train
train_76788,1,train
train_76789,1,train
train_76790,1,train
train_76791,1,train
train_76792,1,train
train_76793,1,train
train_76794,1,train
train_76795,1,train
train_76796,1,train
train_76797,1,train
train_7680,1,train
train_76800,1,train
train_76801,1,train
train_76802,1,train
train_76803,1,train
train_76804,1,train
train_76805,1,train
train_76806,1,train
train_76808,1,train
train_76809,1,train
